answer_id,question_id,user_id,display_name,reputation,is_accepted,score
79397670,79397624,189018,digitalarbeiter,2335,False,0
79397668,39658574,11637125,Hossam Magdy Balaha,176,False,0
79397667,79397215,8089014,Agustin Moles,1534,False,0
79397662,32341489,10802527,K J,11737,False,0
79397521,76459479,599940,seb835,487,False,0
79397659,64234214,4919467,shahid Gheti,13,False,0
79397166,79389256,5438626,IV.,9096,False,0
79397656,72126658,29420925,Ayush Shrivastava,1,False,0
77769888,77769851,15167500,rozsazoltan,7050,True,1
79395783,79395597,516548,G. Grothendieck,269431,True,3
79397654,79397285,15339544,Santiago Squarzon,59781,True,1
79397614,79359959,29420522,Lookpad Papichaya,1,False,0
79397652,79397576,3043,Joel Coehoorn,415600,False,0
79397651,79397420,4143254,ephraimd,89,True,0
79397642,79251710,3047038,Michael McFadyen,2967,False,0
79397641,42987521,4286581,Ibrahim Basha Imran,41,False,0
79397633,79397484,29270435,kutari studios,1,False,0
79397567,79397531,214525,f1sh,11934,True,0
76516937,76516921,15167500,rozsazoltan,7050,False,0
79397629,79397545,30809,bryanbcook,18003,False,1
79397627,57572162,19992891,hawky,152,False,0
73023852,1052700,17386477,JavaSash,37,False,0
79397626,79397429,209103,Frank van Puffelen,598688,True,1
79397623,79397503,14369429,Shima K,148,False,0
79397615,41182073,1537275,Truong,1,False,0
79397621,79397335,15496965,Henning,3889,False,1
79397617,79396814,65863,Remy Lebeau,595402,True,1
79397595,79396922,8690857,Drew Reese,202605,False,3
79397610,79397479,29419916,Jo&#227;o Paulo S Almeida,1,False,0
79397590,79397388,18470692,ouroboros1,14064,True,0
62139341,62138662,5160920,bron,1548,True,8
79397608,79392134,22623265,albert,214,True,1
79397600,79396957,3728901,Vy Do,52488,False,0
67078543,67078420,6789816,Connor Low,7176,True,4
57984177,11991308,5315581,Allan F,2288,False,0
79397597,74603249,3728901,Vy Do,52488,False,0
79397596,79397527,16958410,mehdi ahmadi,561,True,2
79397587,11991308,29420677,user29420677,1,False,0
78134462,18894400,6755335,buildpax,360,False,1
79397591,77546431,22980887,Coder Guy,66,True,0
79397571,79397388,29420592,Tom Kirk,1,False,0
79397585,79397558,29355019,Surfdaweb,39,False,2
79397584,49027029,29420526,Victor Taborda,1,False,0
79397578,79397577,3035921,Javier Ramirez,3988,False,0
79394134,79393687,231929,Peter Hull,7067,False,1
79397574,79397429,807126,Doug Stevenson,317352,False,2
79397570,78480283,6166856,Lee Schiebel,71,False,0
79397569,58404293,1542395,Xander,5587,False,0
79396538,79396331,16344288,Madhu,31,False,0
19101509,19101461,157882,BalusC,1108567,True,13
79397375,56386378,20444423,LairdLuca,1,False,0
79397557,31851132,1542395,Xander,5587,False,0
79397556,79372220,8545026,Husk Rekoms,530,True,0
79397555,47451220,18291881,hassanNdam,1,False,0
79397554,51325930,21259064,Tarik Raposo,1,False,0
79397552,4075486,11892328,EugeneGpil,101,False,0
79397431,78369868,5362795,Nagev,13207,False,0
79397541,79396686,65863,Remy Lebeau,595402,True,2
79397540,79397267,2505965,Oka,26345,True,1
79397504,74554906,27929841,Balaji Rao D,1,False,0
79397534,48757582,10624388,Dave Hudson,31,False,0
79397330,79395631,2887218,jcalz,327624,True,1
79397529,7433074,1411058,NitrusCS,743,False,0
79393934,79392115,22190109,Ninad,46,False,0
79397517,79397441,14868997,Charlieface,71144,False,0
79397505,73474335,15167500,rozsazoltan,7050,False,0
79397501,73638570,4828618,Shrid,1,False,0
79397500,79397499,3035921,Javier Ramirez,3988,False,0
79397498,78844765,23230269,Neeraj Sethi,1,False,0
79397497,79397441,102937,Robert Harvey,180787,False,1
56547857,26025845,2822774,Alex Bender,906,False,3
79397495,79397064,30809,bryanbcook,18003,True,3
79397494,70851323,15969538,Ronik Limbani,917,False,0
79397175,79397064,17666225,LoganCodes,123,False,1
79397489,79395442,9127493,Yulia Galiulina,149,True,1
79397487,79368882,25606333,Neil Butcher,563,False,0
79397485,79391381,9521106,akash duraphe,1,False,-1
79397482,79395364,3124494,bchill,35,False,0
79397474,64973346,1598673,Rohinton Collins,76,False,0
66075007,66074943,65863,Remy Lebeau,595402,True,8
76908314,26101872,4342230,GuyPaddock,2517,False,5
79397472,27891000,22926723,Husnain Rafique,1,False,0
79397468,71771917,4389002,juan carlos pe&#241;a cabrera,151,False,0
79397467,79363620,12829667,MontyHimself,91,False,0
79397445,79396438,8690857,Drew Reese,202605,False,1
79397464,74678992,9913291,Eduardo Parada,69,False,0
79397461,33677819,4470352,Francisco M,193,False,0
79397460,79397402,54734,VoiceOfUnreason,57204,True,1
79397459,43051668,19395894,Joseph Marshall,1,False,0
78163989,6889747,16587692,Teodor Mihail,906,False,2
79397458,79353709,4389002,juan carlos pe&#241;a cabrera,151,False,0
79397457,79392625,3826954,stackbacker,329,False,0
79397437,79394253,15401031,Shanelle ,13,False,0
79396159,79395057,19544859,mikyll98,2248,True,1
79397451,79396042,98811,Devon_C_Miller,16518,True,1
79397442,79396694,209103,Frank van Puffelen,598688,False,0
77957478,70808658,6908282,Gangula,7264,False,3
79394437,79394021,2501858,il_boga,1513,False,0
79397367,79397009,4527027,Brandon Grothe,91,False,3
79397430,79300406,14316036,Daniel,1,False,0
79397428,79397296,4143254,ephraimd,89,True,3
79397427,79392501,492405,vcsjones,141588,True,1
79397424,79397295,224132,Peter Cordes,363999,True,3
79397422,79386421,29419959,StripeTracker,1,False,0
79397421,79395888,18649826,sriram_aleti,10,False,-1
79397419,75209275,29419916,Jo&#227;o Paulo S Almeida,1,False,0
2181794,2181755,14673,Luc M,17304,False,1
13955428,50096,905853,KevinS,8627,False,772
79397409,79393079,10601917,magdalena,3695,True,1
79395148,79394580,28246327,timmarch90,21,True,0
77304247,77300403,16587692,Teodor Mihail,906,True,2
79395451,43533054,29408996,Nathan,1,False,0
74239461,74239245,84839,Scott Salyer,2475,True,10
79395991,63745975,27390689,fuzail developer,1,False,0
46316728,46274317,4421861,Oleg Apanovich,710,False,27
79397395,79391436,4208174,Jonathan Dodds,5008,False,0
79397377,23794344,29419769,french guy,1,False,0
78813837,78813655,15649230,Ahmed AEK,17496,True,2
79397386,62350842,176336,Witek,6462,False,0
79397384,78336621,29419458,user29419458,1,False,0
69632970,2596670,6309027,Radhakrishna,19,False,1
79397370,79397285,21327470,sirtao,2720,False,0
79397366,49791749,10843044,Darko V,69,False,0
79394781,78306346,8606513,dlarenzo,1,False,0
79397359,79397253,14868997,Charlieface,71144,False,1
79397358,55066134,28145525,gerardo leyton,1,False,0
79397357,78730773,3451029,pawamoy,3806,False,0
79387609,69726769,29366612,t1pe,1,False,0
79397353,79391619,16785907,mipo256,3140,True,0
79397349,9911348,8194662,umesh shakya,237,False,0
79397347,79397314,3389219,Bart McEndree,3187,False,2
79397346,79396940,367456,hakre,197564,False,1
65543611,53231075,7865686,ishan weerakoon,469,False,32
79395797,32834170,29411465,Vj Vj,1,False,0
79397341,79396594,8041003,John Williams,5365,False,0
79397340,79397253,1016435,xQbert,35323,False,1
79397339,70093699,29419616,Nico,1,False,0
79397337,69754582,1953383,twboc,1607,False,0
77441332,33942924,4561887,Gabriel Staples,52449,False,3
79397336,79397322,5924562,Naren Murali,56099,False,0
79392823,79392748,29358608,Ammar Ahmed Ansari,1,False,-3
66245057,66241026,264607,BlackICE,8916,True,1
79397331,79395279,19167671,Hamza Naceur,36,False,0
79397297,79397289,6722570,Angus,167,False,3
79380388,57704542,25746246,MANSI CHANU,13,False,0
64066808,30044904,7292035,John Johnson,633,False,2
79397308,79397253,4906852,Ragnar,212,False,1
73669301,72217828,1413687,Sebastian Kreft,8189,False,1
1623071,1621405,89366,BJ Clark,3275,True,195
76562295,76557111,8781465,DataJanitor,1761,False,1
79397323,44761246,3986790,J.D. Mallen,4669,False,0
79397321,79263989,3451029,pawamoy,3806,False,0
79397317,77538487,881712,Mark,5028,False,0
79397310,67376052,1517467,Dipendu Paul,2753,False,0
79395752,73338922,29411118,krlsdgzmn,1,False,0
79397305,48463521,2092609,mojo,4132,False,0
79397303,76172305,20832795,Paul Asafov,33,False,0
79397299,79396976,7635569,JGH,17836,False,0
79397277,79396258,6654942,js2010,27418,False,0
22394373,22392203,1144539,JKSH,2718,True,3
79397294,21694849,6826342,Derek Nolan,744,False,0
79397291,66256446,18346681,VoVcHiC,11,False,0
79397290,24190085,2026317,Angel,3765,False,0
79065122,56410086,19513419,I. Marin,1,False,0
79397284,71401282,12001852,Henry Xia,1,False,0
79397280,564320,22276970,architect_711,1,False,0
79397278,79395326,662534,James,541,False,0
65523167,58468733,666884,pathfinderelite,3137,False,7
56170626,56161066,5772882,Anonymous,86173,True,2
79396631,79378723,14072498,Roar S.,10679,True,1
79397272,70218087,1688786,Josiah,1364,False,0
73115598,50739996,12232720,mathematics-and-caffeine,2169,False,5
79397270,79394370,1898538,Heiko Robert,2707,False,0
79397263,79395474,7209631,vitruvius,21119,False,1
3090342,3090302,65490,Arthur Debert,10687,True,543
79397115,76730257,14164135,Iman Abbaspour,66,False,0
79397261,44617622,12232720,mathematics-and-caffeine,2169,False,0
79397259,71850383,20395048,Evan,49,False,0
79396462,4922129,29415182,Karel Urbaniak,1,False,0
62751901,12528537,1886012,bowmore,11280,False,2
79397251,79390330,7512296,psudo,1558,True,0
10873315,10873179,209629,vz0,32923,True,0
79397248,8197049,14340307,RcCookie,141,False,0
79397112,71444847,13153117,Stan,862,False,0
10873255,10873179,36565,David Rodr&#237;guez - dribeas,208323,False,3
78391318,78391291,24708006,Nick Woolmer,141,False,3
79397245,41424999,589531,netAction,1877,False,0
79397244,62894753,25585517,Zhaksylyk Akzhol,1,False,0
61425088,61423610,1506338,Ehvince,18375,False,2
79395722,15190929,29410871,vaishali,1,False,0
22034663,22033560,808151,Tim Meyer,12600,True,1
72748496,58468733,816116,Gasim,7961,False,5
79397239,43913140,6353145,Rahman Qadirzade,145,False,0
79391428,2548566,23147480,Bitcreep,7,False,-2
79397238,77580593,24708006,Nick Woolmer,141,False,0
79397079,79397042,7356562,Isaac Blanco,59,True,2
79397236,68935002,24708006,Nick Woolmer,141,False,0
79393112,79393065,8783885,Wiimm,3492,True,1
79397213,79352154,796761,Doug Breaux,5105,False,0
79397212,79395869,8592047,Ivan G,2707,False,0
79397211,48773186,18261678,Marcos Vile,65,False,0
79397205,5456683,7009806,Olivier,327,False,0
59113974,59113831,224132,Peter Cordes,363999,True,12
79396819,34759430,29416902,Vikas Vishwakarma,1,False,0
79320917,73045514,10601286,Achintha Isuru,3307,False,0
12994437,12994412,797049,Mark Reed,95242,True,26
79397196,79395438,8592047,Ivan G,2707,False,0
79397193,79397192,6886482,Andrew,361,False,0
79397144,79397081,18703712,PatrickdC,2387,True,0
79397188,44293438,13959403,Bruce Charron,31,False,0
79397185,73474335,15551474,Arsalaan Ahmed,11,False,0
79397183,2057595,10802527,K J,11737,False,0
79397162,79396837,1774667,Yakk - Adam Nevraumont,275220,True,4
79397177,46277301,1485955,Chris Saxon,9765,False,0
79397176,48986766,1261752,C Perkins,3886,False,0
79397170,61269493,2488718,Manik,11,False,0
79396615,79396565,23315048,o_luka02,3,False,0
79397165,22518529,29418678,Violin Wang,1,False,0
79397160,79379418,23126241,Mahdi Ahmadifard,27,False,0
39303893,39296880,2270041,Matteo,39370,True,4
79397159,79396842,5726027,Gyan,92928,True,0
79397158,75756499,12292636,fservantdev,745,False,0
79397157,79396888,21281962,Spencer123127,1,False,0
79397156,70202848,4457844,Daniel R,113,False,0
79397152,79397142,17551958,Ifeanyi Idiaye,1064,False,1
79397151,79397053,9388056,Frank,512,False,0
79397150,79397140,5211833,Adriaan,18177,False,0
79338077,78169324,525203,Dmitry Spikhalsky,5820,False,0
22042337,22027110,2897748,Dmitri T,167992,True,11
79397071,71964672,369665,phil_w,1254,False,0
79397145,41405212,842970,Jon,6541,False,0
79394958,79183941,7357062,Nishant,1,False,0
79397143,79396333,589924,ikegami,385546,False,2
79397141,79376870,2756409,TylerH,21100,True,1
79364456,79364455,12534,Christian Dav&#233;n,18107,False,0
79397137,79396436,2386774,JeffC,25542,False,0
79397119,79396936,19635374,ipodtouch0218,3276,True,1
79397135,79106499,11532420,NimT_448,1,False,0
79397132,62787686,6610017,Roscoe - ROSCODE,39,False,0
79397130,79397009,134204,Panagiotis Kanavos,131180,False,0
79397101,73755705,5623035,Mojtaba Hosseini,119128,False,1
79397129,39025506,2775645,Markus,2261,False,1
79395454,79394400,10789207,AirSquid,11883,True,1
79397128,79393976,7976758,phd,94397,True,0
64177789,64177439,821918,spots,2708,False,0
64181142,64177439,12068994,QRrabbit,337,False,0
79397127,72621754,3758939,千木郷,1807,False,0
79397124,79395182,298225,Eric Postpischil,222302,False,1
79394469,79393610,5740428,Jan Schultke,39444,True,4
79397123,79397122,1771155,Vincent Claes,4768,False,-1
79397120,79396966,27740475,Proteus,362,False,1
79397118,35744650,545918,gringo_dave,1472,False,0
79397113,79378440,21791365,TheEthicalBoy,111,False,0
72197652,71192605,122864,Joost Schuur,4482,True,24
79397029,79397000,11135174,Rapha&#235;l Balet,8471,False,-1
63548215,63542410,2069064,Barry,302698,False,10
79394314,79391976,13045193,doubleunary,18698,False,1
79384715,79384677,3608022,Maoux,139,True,1
79397105,78160518,10710546,Ahmad Yones,314,False,0
79397103,79396807,11531910,Mahdi Iranmanesh,580,False,0
79394550,79390938,22354199,Saddles,1724,True,1
79397099,79396544,7297700,David Browne - Microsoft,88851,False,0
40262050,40259987,5767017,Anderson Oki,657,False,5
79397094,79396777,6473874,canIchangethis,197,True,0
79397088,79397055,14868997,Charlieface,71144,False,2
79397086,41321954,1541568,Scott Fleming,451,False,0
79397061,79393813,7976758,phd,94397,True,0
79397085,79396418,20643658,Black cat,6132,False,0
79397084,79377873,603544,Marcin Wosinek,1009,False,1
79397083,79396889,11531910,Mahdi Iranmanesh,580,False,1
79397080,79396363,1136211,Clemens,128013,True,1
79396999,79396438,10140124,Tushar Shahi,20376,True,1
79395085,79394868,20882864,Marce Puente,359,False,0
79397073,34859497,20444423,LairdLuca,1,False,0
79397072,78233549,1377912,andre487,1399,True,0
79397070,79385579,4296426,Optimus,1604,False,0
79397068,50986835,4407597,Gopala Raja Naika,2669,False,0
79390301,23657239,14062576,S&#233;bastien M.,172,False,0
62630380,51495613,9847389,CuriousKK,35,False,1
79397067,30225708,23126241,Mahdi Ahmadifard,27,False,0
79397066,61998022,14922608,Shehroze Talat,29,False,0
79397065,3949876,5209984,Tom Thomas Mullenkuzhy,19,False,0
79397058,2057595,1418981,Vlad,6732,False,0
79397057,79396584,29004778,tfriez,35,False,0
79397054,79390586,6708322,Jake Conkerton-Darby,1101,True,0
73377461,36761734,14976549,frakod,1871,False,5
79397051,79397024,2422776,Mureinik,311018,False,0
79397049,79374288,9473505,mizzlosis,587,False,0
79397047,11693865,10160865,Dennis Gloss,2831,False,0
79397046,79395538,751090,carlosfigueira,87218,False,0
79397043,61887272,4236454,gmcchessney,17,False,0
79397041,73699313,29418146,Andrei D.,1,False,0
79397002,15695984,3006465,electrobabe,1647,False,0
79397033,79395389,3272907,LotusJeff,11,False,0
79397027,59919129,25226106,Алексей Снетков,1,False,0
49899227,433171,9020212,Narjis Hasan,21,False,2
79396934,79393717,14855125,TheRealIndianBoi,9,False,0
79397018,25654413,192961,Koen,3686,False,0
79397017,79394835,3906786,brillenheini,963,False,0
79397016,79383234,6676654,thesdev,979,False,0
79397014,60867306,22013879,Alex,21,False,0
79397013,79396947,5221814,samhita,2830,True,1
78332731,63897826,24382842,Kamande John,1,False,0
79397005,79099664,939183,Jesuisme,1911,True,1
39272754,11246758,3447241,Vamsi,9780,False,116
79396997,79394485,6257435,DonMag,77423,True,-1
79396991,79396922,328193,David,218798,True,2
79396990,79396411,1729265,mkl,95898,True,3
79396988,53293237,11005409,Faisal,324,False,0
79396987,78366409,5421871,deadmanIsARabbit,23,False,0
79396983,9486293,1035977,Gwyneth Llewelyn,963,False,1
79396981,79383942,1825952,rk72,1068,True,0
79396977,79396930,134204,Panagiotis Kanavos,131180,False,0
60157497,13482815,2943403,mickmackusa,47864,False,0
79396971,79396707,1591921,Cyberwiz,11406,False,0
51391907,1728683,2089675,smac89,43068,False,13
12035821,2581609,1347008,Romil Kumar Jain,20745,False,55
75029603,74530226,8830342,vmicrobio,341,False,0
79396969,12374442,14660414,Nandu,187,False,0
79396965,77457360,29417642,Marco,1,False,0
79396963,54715835,5097060,Sameera Peiris,189,False,0
79396961,51871621,542417,bouvierr,3781,False,0
79396960,79396729,143475,Peter Thomas,58058,False,0
79396959,79396548,17739828,Yusuf,196,False,2
60238514,52408493,3003424,Shiv,505,False,1
79396955,79396106,54734,VoiceOfUnreason,57204,False,0
53120887,53120504,3936295,L&#233;o D.,227,False,1
53345579,53340886,2943403,mickmackusa,47864,False,1
79396942,55745131,1925420,taur,179,False,0
79395993,79395145,22719308,ken-morel,120,False,0
11960000,11956038,276232,Christopher Schultz,20837,True,5
79396919,79396644,10192256,Andr&#233;,350,False,0
79396883,79392674,4283005,dev.bmax,10581,False,1
79396932,52162502,29417176,Hanif Qureshi,1,False,0
79396931,12086049,8728340,user8728340,676,False,0
79396927,79257422,738852,Maxxer,1097,True,0
79396925,64320883,6855636,leila,551,False,0
79396880,79396738,10632369,tomerpacific,6455,False,1
73843328,73811288,17082611,tail,411,True,1
79396485,79293025,678948,Dot,45,False,0
25685928,25661362,3455378,Lovato,2310,True,123
79396907,79396492,20901722,Ray Wallace,1662,False,0
79396917,79396916,6573902,sophros,16640,False,0
79396913,79396467,4019404,Petr Averyanov,9476,False,0
79396910,79347467,29417428,S&#252;leyman S&#252;ha Aktaş,1,False,0
73825027,18900888,11240107,Takamura,475,False,3
79370875,79370816,5625547,0stone0,43884,True,4
79396909,79396644,854279,Perry,1217,False,2
79396906,59535901,22203429,PN127,1,False,0
79396905,79393897,12533400,lcecl,366,False,2
79393991,79392982,558486,Rui Jarimba,17944,False,0
79394475,79394340,2696260,M. Deinum,124441,True,1
79395952,79392982,24908224,Emma Gustafsson,11,False,1
79396902,79396860,22019342,Varun Dubey,47,False,0
79396901,79396410,807126,Doug Stevenson,317352,True,1
79396899,74559115,6555647,mohammed_ayaz,679,False,0
79396898,2435926,2943403,mickmackusa,47864,False,0
79396895,7988962,1168688,Owen Davey,1212,False,0
79396890,79392550,9313827,Rafał Bochniewicz,211,False,0
79396887,76632662,28868940,WorkflowWizard,1,False,0
79396886,79396586,5479575,rockinfreakshow,29880,True,2
79396884,78172224,4975634,Vladimir Fisher,2719,False,0
79395229,73474335,15551474,Arsalaan Ahmed,11,False,1
79396875,79353379,4479888,JMichael,564,False,0
79396872,64310106,778246,Egemen Hamut&#231;u,1702,False,0
79396871,79394289,4019662,myNameCoad,2663,False,0
79396870,68636829,5365932,SLMORA,21,False,0
79396868,79387257,29364984,WellItzShiv,21,False,0
79396867,79396323,22190109,Ninad,46,False,0
79396866,79396624,11863823,globglogabgalab,393,False,0
79396864,66721578,10704983,Cloudberry,1,False,0
79396863,79394091,341091,Martin,11855,False,2
79396862,79396789,5479575,rockinfreakshow,29880,False,0
79396853,79396801,8182118,Masklinn,42207,True,5
79396852,48010048,5389713,Mia loha.dev,571,False,0
79396850,79394411,9898643,Theo,61028,False,0
79396847,66635911,4029784,khuttun,733,False,0
79396841,79395144,22088630,Acourages,29,False,0
79396681,79391880,3808675,baywet,5302,True,1
64690793,53772983,451383,Dr TJ,3356,False,1
79396830,77482292,2055097,Calamity Jane,2666,True,0
79396828,71159410,2183910,rubymonk,133,False,0
79396827,75776664,12314790,8naf,1,True,0
79396824,79396399,4390160,Grismar,31319,False,0
79396820,29070471,190234,Marcin Raczkowski,1628,False,0
79396818,67729552,4019662,myNameCoad,2663,False,0
57063722,57063310,9072574,mohamed hassan,489,True,1
79396788,79396766,15167500,rozsazoltan,7050,True,1
79396815,79396659,1509264,MT0,167774,False,0
79396813,79369781,23012348,Burak Tuncer,16,True,0
79396812,79224196,1304814,bsethi24,99,True,0
79390510,79390161,29384138,Freddy Alexander,5,False,0
79396810,76882428,29416854,sauxthem,1,False,0
79396809,37739921,2943403,mickmackusa,47864,False,0
38371539,38368051,4733652,Iske,1200,False,2
79396804,79268597,16591664,cyanotyp,9,False,0
78681483,76952325,9583480,s3c,1851,False,5
79396791,56094185,7731623,Nandan A,2922,False,0
48483132,75446,1697099,Premraj,74551,False,14
79396786,79372356,9183605,Th3Arock,21,False,1
75094220,74985608,4580498,wolf354,167,False,2
79396783,70037874,2717254,Marco Marsala,2462,False,0
79396771,628301,7373550,Андрей Козюля,131,False,0
79396779,79396685,1230836,Elias Van Ootegem,76395,False,0
79396775,50649424,7773775,Awais Asghar,39,False,0
79396774,79395198,20238030,Suresh Chikkam,3252,False,0
79381924,76571331,1087131,Stephen Paul,39005,False,1
79396769,75341865,3673659,Advena,2233,False,0
79396768,79396449,3779557,fa44,420,False,-1
79396767,79382038,28296284,Dale Owens,1,False,0
79396763,76590131,10834197,Mahinthan177,846,False,1
79396761,79396279,23545098,Floris van den Berg,11,False,0
79396759,79395720,13070,Mark B,200456,True,0
79396756,79396650,1830407,Josh,3420,False,0
79396753,79394058,22088630,Acourages,29,False,-1
79396750,15862191,29416748,user29416748,1,False,-1
79396732,79396228,11336279,Pierrot,19,False,0
78033922,43903113,4225829,SwiftCoderVaibhav,163,False,-1
79396744,79393782,20237646,Dasari Kamali,3538,False,0
79327641,79327249,2501279,Guru Stron,141600,True,0
79396739,76491253,6235764,Jarek Wichrowski,256,False,1
79396737,7271428,4537090,WesternGun,12728,False,0
79396735,79396722,2422776,Mureinik,311018,False,2
79396734,79394152,18043699,Pratik Lad,8291,False,0
79396733,79396420,20974418,Reet Nandasana,16,True,0
79396731,58168813,19173923,Frayzerck,11,False,0
79396730,79369544,3965675,Raghavendra N,3092,False,0
79396727,45578099,5318303,Mir-Ismaili,16928,False,0
79396717,79396586,21791459,Babanana,1318,False,2
79396724,76894942,22783190,Muhammad Naseer,37,False,0
78750094,4446987,9143981,Bhairesh M,145,False,2
79396723,79375375,12368154,Charchit Kapoor,9284,False,0
79396720,51047700,9804303,exactzen,1,False,0
79396719,79393582,21588207,JayashankarGS,7995,False,0
79396718,79396650,1830407,Josh,3420,False,0
72386316,35071805,6088494,Edelmar Ziegler,111,False,0
79396713,79395436,10008173,David Maze,158696,True,1
79396712,79395007,8572350,Tejas Soni,559,False,0
79396457,79395199,29372635,Ane De Jong,106,True,0
70308255,70303055,14642035,AdR,882,False,6
33604408,33603617,4053652,Stanislav,28096,True,1
79396705,79269896,16591664,cyanotyp,9,False,-1
25368948,25355139,172531,sellibitze,28087,True,0
79396682,79396427,6777695,Hakan54,3861,True,2
79396702,79030205,23012348,Burak Tuncer,16,False,0
79396688,79396354,14868997,Charlieface,71144,True,2
79394697,79394598,17887301,z..,12813,True,2
79396700,32044846,715451,Pedro Andrade,4634,False,0
25555976,5473107,2455888,haccks,105992,False,6
79396693,79396680,884123,Matthieu Riegler,54579,True,3
79396518,16407540,46207,IceCold,21124,False,0
39077936,12206276,3933860,PrettyHands,598,False,21
43204998,5418324,6863414,Gayan Chinthaka Dharmarathna,411,False,6
79396625,79396607,5924562,Naren Murali,56099,False,0
79396679,79396636,5625547,0stone0,43884,False,0
79379994,79378751,3604444,Stefan Jung,1268,False,1
79396674,79396345,565782,Ondřej Mirtes,5616,False,2
79396668,35987779,22285908,Krab1o,1,False,0
78756422,78524556,18878905,david serero,180,False,5
79396663,79396569,10301322,CcmU,953,False,-2
79396662,76630522,11807871,Gleb,33,False,0
79396661,79396461,6112140,KraYu,1,False,0
79396658,79396515,214446,mb21,39189,False,0
79396655,79396240,22190109,Ninad,46,False,0
79396651,57673270,25477950,thegreyluk,13,False,0
79396647,79395110,8572350,Tejas Soni,559,False,0
79396646,60037526,978511,Andrey Marchuk,13483,False,0
79396645,79394961,10008173,David Maze,158696,False,1
75874263,1630320,523612,Karl Knechtel,61478,False,7
79396642,4572973,29415778,Carsten Mikkelsen,1,False,0
79396641,79396618,27944924,Trusha Jadeja,191,False,0
79396639,79356091,21977296,gsm,77,False,-1
79396638,5903006,12129150,DeveloperLV,1781,False,0
79396632,56282025,7634289,Bhumika Barad,199,False,0
79396629,79395791,721855,aled,25664,False,0
79396595,31024803,9480608,Paul B,5117,False,0
79396619,79396611,29415914,Vincent Gilbert,1,False,0
79396621,48345271,18439204,Praveshji,11,False,0
79396620,33951234,2742007,Fred Klein,648,False,0
79396617,79207470,16591664,cyanotyp,9,False,0
79396616,78629408,6235606,briadeus,605,False,0
79179540,79179524,9817263,Adam Chicago,53,False,1
79396613,44594353,24545477,Алина Чуркина,1,False,0
79394184,79393248,5298879,Zegarek,25738,False,0
79396610,79395930,20237633,Sampath,3478,False,0
69579137,69579093,7514132,Sushant Paudel,106,True,0
79396606,48655687,21118108,Akshat,1,False,0
79396604,79383204,17848943,UnderIdentityCrisis,66,False,1
79396602,11592692,2971935,Mithilesh Jha,175,False,0
79396601,69579093,10972096,Daniel Ngozika,371,False,0
79396598,78902144,15214919,Ladislav Gaža,1,False,0
79396593,79396358,49849,grawity_u1686,16122,False,0
79396592,79396569,10978433,Sarkis,342,False,-2
79389346,79387556,544825,max,101811,True,3
79396589,77333277,22963765,EKhan,11,False,1
79396585,5871138,7036606,Alain Touret,1,False,0
79396581,79361834,29415179,Shubham Shetty,1,False,0
79393658,39007806,25720024,Matt,43,False,1
79396578,74174264,10606479,Vinay Namadi,99,False,0
37764910,37763962,161554,Luca,11961,False,-1
79395738,11667489,1321036,pjincz,2122,False,1
79396577,79391702,13835124,Mo Miah,348,False,0
79396573,79396329,29410515,J Suay,9,False,0
79396570,79395577,8206434,DaveArmstrong,21757,True,1
79396561,79396331,5298879,Zegarek,25738,False,1
79396560,68881608,1289675,Netch,4562,False,0
79396509,79396451,5924562,Naren Murali,56099,False,0
79396552,78534461,5019661,petereneric,127,False,0
79396549,79270292,4984633,Ben Jones,500,False,0
21777677,10697463,2013292,Pascal Fares,23407,False,2282
79396546,39813497,12993033,Nitin Jain,1,False,-1
79396545,77940213,9608006,Itay Tur,1659,False,0
41526482,40071314,2628463,martinarroyo,9701,False,6
79396480,79396413,6110094,0___________,67476,False,1
79396542,79394843,19144428,Venkatesan,10302,False,0
79396539,79394274,14190543,Zach Jensz,4063,False,0
79085323,79084850,9061264,Mike,4288,False,1
79396537,79394771,18229928,Rukmini,15464,True,3
79396535,79314134,24073767,Robert L,81,False,0
79396530,77957707,12439683,Daraan,3726,False,0
79396527,79378630,6950012,Deve,1779,False,0
79396525,79392832,26821726,Patsytalk,874,False,1
78477352,62572126,16050119,zjalicf,71,False,0
79396523,79376487,12720409,Ahmed Sohail,1,False,0
79396520,79395841,603544,Marcin Wosinek,1009,False,0
79396190,66755108,23721702,林幼平,1,False,0
79387770,79387420,4593267,chqrlie,144550,True,6
77236158,76611988,22688566,AYANOKOJI-KUN,11,False,1
79396511,79396240,26319805,darkknight,26,False,0
79396504,77797590,22688566,AYANOKOJI-KUN,11,False,0
79396393,79395974,20386264,Benzy Neez,20489,False,0
79396499,33448846,5138796,darrachequesne,816,False,0
79396498,79394212,5298879,Zegarek,25738,False,1
79396494,68834571,492695,Mor Shemesh,2890,False,0
79396491,78330149,9988075,mr__scrpt,121,False,0
79396488,63449477,547561,Mavawie,38,False,0
79396466,41840361,3493028,marsilt,27,False,0
79396487,79396453,4906852,Ragnar,212,True,2
79391267,79391208,4531087,MadeByDouglas,2835,False,-1
79396482,64106110,3725805,Galdor,1955,False,0
79396481,79372003,436560,Lajos Arpad,76424,False,0
79396479,79395168,1133928,Sergey Beryozkin,848,False,0
79396478,79394621,67357,handles,7853,False,0
79396477,79395691,3094533,Zohar Peled,82474,True,1
79396475,71466383,1202267,Dario Dur&#224; Armadans,21,False,0
